tweetText_clean,tweetText,label,image_link,link_status,id,event
Map showing the location of the #CharlieHebdo offices and the direction the attackers fled,Map showing the location of the #CharlieHebdo offices and the direction the attackers fled http://t.co/N28zmSCwVV http://t.co/q9EYxtcjJy,real,https://pbs.twimg.com/media/B6v-SjZCIAE2_FP.png,,552814974511628289,charliehebdo
A real Muslim cannot be a terrorist. *** #CharlieHebdo,A real Muslim cannot be a terrorist. *** #CharlieHebdo http://t.co/rfluRMZ5Xu,real,https://pbs.twimg.com/media/B6v-TDaCMAAidXr.png,,552814983797821440,charliehebdo
France is at its highest possible terror threat level after the #CharlieHebdo attack.,France is at its highest possible terror threat level after the #CharlieHebdo attack. http://t.co/1z7NtGWe5i http://t.co/kopINQNwfj,real,https://pbs.twimg.com/media/B6v-CiiCQAAkXtT.jpg,,552815017402589184,charliehebdo
"Charlie Hebdo, the magazine that dared to poke fun at religion","Charlie Hebdo, the magazine that dared to poke fun at religion http://t.co/L5wXIOOr2p http://t.co/SpDK2rMW4K",real,https://pbs.twimg.com/media/B6v-sWbCIAEeG5Z.jpg,,552815443959091200,charliehebdo
Paris terror attack: What you need to know about Charlie Hebdo,Paris terror attack: What you need to know about Charlie Hebdo http://t.co/aEwtP48NRb http://t.co/qwCz9DpYW8,real,https://pbs.twimg.com/media/B6v-7v-CAAEAPyH.jpg,,552815682241691648,charliehebdo
Here's a rundown of the cartoons the #Muslim savages in Paris just slaughtered 12 people over:,Here's a rundown of the cartoons the #Muslim savages in Paris just slaughtered 12 people over: http://t.co/lg5H5cxXbW http://t.co/K1m6vMAPWh,real,https://pbs.twimg.com/media/B6v-9giIgAA0-Rw.jpg,,552815712327454720,charliehebdo
A tragic day for the freedom of speech #jesuischarlie,A tragic day for the freedom of speech #jesuischarlie http://t.co/ZkIOXpHeSq,real,https://pbs.twimg.com/media/B6v_OnHCUAEJww7.jpg,,552816010752167936,charliehebdo
"Fuck you, Islamist nutbags. #JeSuisCharlie","Fuck you, Islamist nutbags. #JeSuisCharlie http://t.co/yDrzeh0JiT",real,https://pbs.twimg.com/media/B6v_R3-IQAEIVGE.jpg,,552816062593761280,charliehebdo
Video shows gunmen in #Paris execute police officer and drive away: #CharlieHebdo,Video shows gunmen in #Paris execute police officer and drive away: http://t.co/ehnpb4lVQ8 #CharlieHebdo http://t.co/i5AskWWcW7,real,https://pbs.twimg.com/media/B6v_EiqCcAAeAGR.png,,552816233796894720,charliehebdo
#CharlieHebdo attack: terrified witness films masked gunmen shooting man on pavement,#CharlieHebdo attack: terrified witness films masked gunmen shooting man on pavement http://t.co/4K2F98Q4JT http://t.co/LwggGQP0Ao,real,https://pbs.twimg.com/media/B6v-3cBCEAAvlex.png,,552816288612225024,charliehebdo
#JeSuisCharlie trends as social media users express solidarity over Charlie Hebdo attack,#JeSuisCharlie trends as social media users express solidarity over Charlie Hebdo attack http://t.co/4obxI0pj01 http://t.co/eJxcBHyPkE,real,https://pbs.twimg.com/media/B6v_dMvCUAQGbsC.png,,552816288935202817,charliehebdo
Fight intimidation with controversy: #CharlieHebdo’s response to critics,Fight intimidation with controversy: #CharlieHebdo’s response to critics http://t.co/skrY35Fsm1 http://t.co/C5x9C9rCeG,real,https://pbs.twimg.com/media/B6v_u8DIYAEPupd.png,,552816561514635264,charliehebdo
#charliehebdo @GLove39: The world would be a far better place if all religious fanatics followed this advice,#charliehebdo @GLove39: The world would be a far better place if all religious fanatics followed this advice http://t.co/aRyHdZdD88,real,https://pbs.twimg.com/media/B6v96eGCYAInyjO.jpg,,552817146166652928,charliehebdo
French forensic experts examine car used by armed gunmen who stormed offices of Charlie Hebdo,French forensic experts examine car used by armed gunmen who stormed offices of Charlie Hebdo http://t.co/ZINBZEnyAI http://t.co/DqZDx0gkHO,real,https://pbs.twimg.com/media/B6wARRoIYAEPdBM.jpg,,552817151112142848,charliehebdo
In solidarity with all the journalists pursuing their profession and freedom of speech. #CharlieHebdo,In solidarity with all the journalists pursuing their profession and freedom of speech. #CharlieHebdo http://t.co/n7WSJsf0Si,real,https://pbs.twimg.com/media/B6wAepmCMAEs14H.jpg,,552817391181103104,charliehebdo
Absolutely heartbreaking what has happened! Twitter users show solidarity to #CharlyHebdo by using #JeSuisCharlie,Absolutely heartbreaking what has happened! Twitter users show solidarity to #CharlyHebdo by using #JeSuisCharlie http://t.co/Z7Bo5hYB6G,real,https://pbs.twimg.com/media/B6wAk-DIMAAnktt.png,,552817490263572480,charliehebdo
French media calling #CharlieHebdo attack the worst attack in France in decades,French media calling #CharlieHebdo attack the worst attack in France in decades http://t.co/K7ZHV9C27F http://t.co/jju1vgQiii,real,https://pbs.twimg.com/media/B6wAvecCIAE2W85.jpg,,552817675408523264,charliehebdo
I Support Satirical Cartoons of Religion #CharlieHebdo,I Support Satirical Cartoons of Religion #CharlieHebdo http://t.co/kNpuLy0aai,real,https://pbs.twimg.com/media/B6wA1-hIIAASfHc.jpg,,552817783910961152,charliehebdo
"“If liberty means anything at all, it means the right to tell people what they do not want to hear.” #CharlieHebdo","“If liberty means anything at all, it means the right to tell people what they do not want to hear.” #CharlieHebdo http://t.co/QbSEVIFv2X",real,https://pbs.twimg.com/media/B6wA9J-CcAAISh3.jpg,,552817918220984320,charliehebdo
Photos from the scene of the Paris shooting at #CharlieHebdo office:,Photos from the scene of the Paris shooting at #CharlieHebdo office: http://t.co/dqcYAoG2ku http://t.co/mN0eKhoOK2,real,https://pbs.twimg.com/media/B6wBUJKIEAEPDEx.jpg,,552818300041052160,charliehebdo
"@acarvin last #CharlieHebdo cartoon: ""Still no attack in France. Wait! We have 'til january end to send 2015 wishes.""","@acarvin last #CharlieHebdo cartoon: ""Still no attack in France. Wait! We have 'til january end to send 2015 wishes."" http://t.co/eubg7XJRPd",real,https://pbs.twimg.com/media/B6wBTiXCEAIJAUg.jpg,,552818301530025984,charliehebdo
RIP #CharlieHebdo staff who paid w/ their lives for defending freedom of the press we all benefit from. True heroes.,RIP #CharlieHebdo staff who paid w/ their lives for defending freedom of the press we all benefit from. True heroes. http://t.co/GaCJIjywSo,real,https://pbs.twimg.com/media/B6wBUofCQAA4W2-.jpg,,552818309050421250,charliehebdo
The world needs this viewpoint a lot more. #CharlieHebdo,The world needs this viewpoint a lot more. #CharlieHebdo http://t.co/E0BUGG09K1,real,https://pbs.twimg.com/media/B6wBVaHCEAAyDcN.jpg,,552818334643658752,charliehebdo
The Roots of Evil #CharlieHebdo,The Roots of Evil #CharlieHebdo http://t.co/xbteQ8kGK5,real,https://pbs.twimg.com/media/B6wB1RtIMAACOK7.jpg,,552818870281850881,charliehebdo
#CharlieHebdo attack latest: Footage shows Paris gunmen on rampage as policeman is shot,#CharlieHebdo attack latest: Footage shows Paris gunmen on rampage as policeman is shot http://t.co/VkLHN9pxyf http://t.co/LxHM3TuhQy,real,https://pbs.twimg.com/media/B6wB7vuCcAAQPnS.png,,552818988468944897,charliehebdo
"Islam, ""the religion of peace, ""is a violent murderous death cult and should be treated as such. #CharlieHebdo","Islam, ""the religion of peace, ""is a violent murderous death cult and should be treated as such. #CharlieHebdo http://t.co/GrhBu1ln2q",real,https://pbs.twimg.com/media/B6wCAf0IgAEhHqq.jpg,,552819064301961216,charliehebdo
"It didn't take that long. The first Pakistani to say, #CharlieHebdo massacre has nothing to with Islam, has emerged.","It didn't take that long. The first Pakistani to say, #CharlieHebdo massacre has nothing to with Islam, has emerged. http://t.co/UBRm7FJPfl",real,https://pbs.twimg.com/media/B6wCFmHCAAEr-Ao.jpg,,552819155859431424,charliehebdo
It is a horrifying thought that people in our world would prefer to kill rather than allow critcism #CharlieHebdo,It is a horrifying thought that people in our world would prefer to kill rather than allow critcism #CharlieHebdo http://t.co/DpLEYjEj7y,real,https://pbs.twimg.com/media/B6wCI-kIgAAsVsM.jpg,,552819208212717568,charliehebdo
"Gunmen in #CharlieHebdo attack ""will (be) chased as long as necessary,"" French President says","Gunmen in #CharlieHebdo attack ""will (be) chased as long as necessary,"" French President says http://t.co/mnAeA7j7fY http://t.co/JxFvJhiazn",real,https://pbs.twimg.com/media/B6wCMriCQAA5lYK.jpg,,552819350504493057,charliehebdo
"Liberty, equality and fraternity. Freedom of the press, the satire and humor. #JeSuisCharlie","Liberty, equality and fraternity. Freedom of the press, the satire and humor. #JeSuisCharlie http://t.co/uE84TgQeFz",real,https://pbs.twimg.com/media/B6wCYFOCYAA1auv.jpg,,552819474320359425,charliehebdo
"Now, thousands are expressing their feelings on today's events in France with pictures like this #JeSuisCharlie","Now, thousands are expressing their feelings on today's events in France with pictures like this #JeSuisCharlie http://t.co/8TFGk67YAS",real,https://pbs.twimg.com/media/B6wCzZZIQAEYUau.png,,552819936343883776,charliehebdo
"""Love is stronger than hate"": #CharlieHebdo cover after Molotov cocktail attack on its offices in 2011","""Love is stronger than hate"": #CharlieHebdo cover after Molotov cocktail attack on its offices in 2011 http://t.co/0XTOpHNGjw",real,https://pbs.twimg.com/media/B6wC2HiCYAASBEd.jpg,,552819983915700224,charliehebdo
Tonight 7PM: mobilization for #CharlieHebdo freedom of press and democracy on Place de la République in #Paris,Tonight 7PM: mobilization for #CharlieHebdo freedom of press and democracy on Place de la République in #Paris http://t.co/AKjMGyBzRr,real,https://pbs.twimg.com/media/B6wDKU4CMAAMERj.jpg,,552820331204055041,charliehebdo
In solidarity with freedom of speech and religion and #CharlieHebdo we should all tweet #NoNegotiationswithTerrorists,In solidarity with freedom of speech and religion and #CharlieHebdo we should all tweet #NoNegotiationswithTerrorists http://t.co/HfGQmDNWfe,real,https://pbs.twimg.com/media/B6wDM7vIIAMTj7j.jpg,,552820384039706624,charliehebdo
Irony is that this week's cover of Charlie Hebdo is an attack against Islamophobe writer Houellebecq,Irony is that this week's cover of Charlie Hebdo is an attack against Islamophobe writer Houellebecq http://t.co/9NjY5B8QWo,real,https://pbs.twimg.com/media/B6wDWF1IcAA0XUc.jpg,,552820533507944448,charliehebdo
Paris shoot-out: the shocking images of the terrorist attack against satyrical weekly,Paris shoot-out: the shocking images of the terrorist attack against satyrical weekly http://t.co/vNwnPjT5wm http://t.co/aMS9RcLiIu,real,https://pbs.twimg.com/media/B6wDYRZCUAEN0d-.jpg,,552820575752974336,charliehebdo
"“If liberty means anything at all, it means the right to tell people what they do not want to hear."" #CharlieHebdo","“If liberty means anything at all, it means the right to tell people what they do not want to hear."" #CharlieHebdo http://t.co/GM9Qn6dUWc",real,https://pbs.twimg.com/media/B6wDhjSCcAEbwV0.jpg,,552820735513612288,charliehebdo
Remember this? Those men died for our right to freedom of speech. Don't let that sacrifice be in vain. #CharlieHebdo,Remember this? Those men died for our right to freedom of speech. Don't let that sacrifice be in vain. #CharlieHebdo http://t.co/vXzD9am4Zq,real,https://pbs.twimg.com/media/B6wDrT6CMAAvewn.jpg,,552820930419109888,charliehebdo
"On the darkest of days, like this, the French philosopher Voltaire perhaps say it best: #CharlieHebdo","On the darkest of days, like this, the French philosopher Voltaire perhaps say it best: #CharlieHebdo http://t.co/afM6QJUgrb",real,https://pbs.twimg.com/media/B6wD9oTCIAABjNP.jpg,,552821223676444672,charliehebdo
"French cartoonist Charb among dead in #CharlieHebdo attack, his cartoons often attacked racism and islamophobia.","French cartoonist Charb among dead in #CharlieHebdo attack, his cartoons often attacked racism and islamophobia. http://t.co/Nmi5g98WO0",real,https://pbs.twimg.com/media/B6wESc_IIAEfCUa.png,,552821570423771136,charliehebdo
"Some press now blurring CharlieHebdo cartoons as cartoonists foresaw. This one says ""Charlie Hebdo Should be Veiled""","Some press now blurring CharlieHebdo cartoons as cartoonists foresaw. This one says ""Charlie Hebdo Should be Veiled"" http://t.co/x857AJFa3F",real,https://pbs.twimg.com/media/B6wESskCYAA78M_.png,,552821573946982401,charliehebdo
Charlie Hebdo's Last Tweet Spoofed ISIS Leader Al-Baghdadi,Charlie Hebdo's Last Tweet Spoofed ISIS Leader Al-Baghdadi http://t.co/Nws6tV4t2t http://t.co/93mIsObDCf,real,https://pbs.twimg.com/media/B6wEXpKCUAAv7Uw.png,,552821659103940608,charliehebdo
Here comes another Pakistani's take #CharlieHebdo. How does one country produce so many brilliant minds?,Here comes another Pakistani's take #CharlieHebdo. How does one country produce so many brilliant minds? http://t.co/hcB5kLz3Zd,real,https://pbs.twimg.com/media/B6wEjPwIcAA5_HA.jpg,,552821862850637825,charliehebdo
"Cartoon from The New Yorker, September 2012 #CharlieHebdo","Cartoon from The New Yorker, September 2012 #CharlieHebdo http://t.co/CeU2nZutSr",real,https://pbs.twimg.com/media/B6wEv7JCMAAbygR.png,,552822076676255744,charliehebdo
Journalists and policemen are among the victims in the #CharlieHebdo attack.,Journalists and policemen are among the victims in the #CharlieHebdo attack. http://t.co/yxuh5NfwsX http://t.co/M1foykMiNZ,real,https://pbs.twimg.com/media/B6wE6xECYAAVF5j.jpg,,552822314157768704,charliehebdo
We are all Charlie Hebdo. Kill us all! #CharlieHebdo @Charlie_Hebdo_,We are all Charlie Hebdo. Kill us all! #CharlieHebdo @Charlie_Hebdo_ http://t.co/7jFelOTDxw,real,https://pbs.twimg.com/media/B6wFFsxIgAAMq_S.jpg,,552822450824962048,charliehebdo
"Remember that #CharlieHebdo, like Theo Van Gogh, criticized ALL religions and people, not just #Islam and #Muslims!","Remember that #CharlieHebdo, like Theo Van Gogh, criticized ALL religions and people, not just #Islam and #Muslims! http://t.co/bH9I4ZkECh",real,https://pbs.twimg.com/media/B6wESskCYAA78M_.png,,552822544341139458,charliehebdo
Satirizing and mocking religion is sacred. Stand with @Charlie_Hebdo_ #freeexpression #jesuischarlie #iamcharlie,Satirizing and mocking religion is sacred. Stand with @Charlie_Hebdo_ #freeexpression #jesuischarlie #iamcharlie http://t.co/75KuXyRhGD,real,https://pbs.twimg.com/media/B6v6XV2IgAAtpKu.jpg,,552822566726164481,charliehebdo
Look at the best of Charlie Hebdo's covers right here,Look at the best of Charlie Hebdo's covers right here http://t.co/7SHjMeJ0iD http://t.co/H3nWH6q0Cy,real,https://pbs.twimg.com/media/B6wFOLuCMAAnhoM.jpg,,552822604206460928,charliehebdo
"Michelle Stanistreet, general secretary of the National Union of Journalists (UK) on the #CharlieHebdo attack:","Michelle Stanistreet, general secretary of the National Union of Journalists (UK) on the #CharlieHebdo attack: http://t.co/L0uUdPmswx",real,https://pbs.twimg.com/media/B6wFVSRIgAIY81N.png,,552822718115373057,charliehebdo
"The Last Picture of #CharlieHebdo' Victim. ""No Terrorists Attack in #France Yet - Wait The End of 2015's Greetings""","The Last Picture of #CharlieHebdo' Victim. ""No Terrorists Attack in #France Yet - Wait The End of 2015's Greetings"" http://t.co/vP2jMnnzvo",real,https://pbs.twimg.com/media/B6wFWgnCcAA_b3O.jpg,,552822739388882944,charliehebdo
"If you kill men for making fun of your ideas, you need to rethink your ideas. #JeSuisCharlie","If you kill men for making fun of your ideas, you need to rethink your ideas. #JeSuisCharlie http://t.co/BscweTbElz",real,https://pbs.twimg.com/media/B6wFawECcAAnKRj.jpg,,552822812281692160,charliehebdo
Don't let Islamists intimidate u. Republish the cartoons in solidarity with #CharlieHebdo victims &amp; 4 free expression,Don't let Islamists intimidate u. Republish the cartoons in solidarity with #CharlieHebdo victims &amp; 4 free expression http://t.co/3YCJRdaUID,real,https://pbs.twimg.com/media/B6wFeoFCAAA1dgh.jpg,,552822887988883457,charliehebdo
#CharlieHebdo - Paris media attack kills 4 cartoonists including chief editor. #AFP,#CharlieHebdo - Paris media attack kills 4 cartoonists including chief editor. #AFP http://t.co/kz74JBSaoG,real,https://pbs.twimg.com/media/B6wFLEwCMAAufw5.jpg,,552823014866563072,charliehebdo
"""Love is stronger than hate"" #CharlieHebdo","""Love is stronger than hate"" http://t.co/MBLPj31t8i #CharlieHebdo http://t.co/3BeTrwpgCN",real,https://pbs.twimg.com/media/B6wFnZ_IAAA4LOW.jpg,,552823029680852992,charliehebdo
"Oct 1 cover #CharlieHebdo criticizing ISIS: 'I am the prophet, idiot' beheader: 'STFU, infidel!' #freedomofexpression","Oct 1 cover #CharlieHebdo criticizing ISIS: 'I am the prophet, idiot' beheader: 'STFU, infidel!' #freedomofexpression http://t.co/HAV5tktU7y",real,https://pbs.twimg.com/media/B6wF3E8IgAAjVjw.png,,552823301899575296,charliehebdo
