id,event,label,tweet_text,image_link,has_image,json_path,tweet_text_clean
552802011733716992,charliehebdo,real,"The 2011 issue of Charlie Hebdo, whose cover featured Mohammed. http://t.co/eSflYdFBRH",https://pbs.twimg.com/media/B6vyf7rCIAA6Omw.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552802011733716992\source-tweet\552802011733716992.json,"The 2011 issue of Charlie Hebdo, whose cover featured Mohammed."
552802098602319873,charliehebdo,real,Map shows where gun attack on satirical magazine #CharlieHebdo took place in central Paris http://t.co/5AZAKumpNd http://t.co/ECFYztMVk9,https://pbs.twimg.com/media/B6vylD0CIAEdxMw.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552802098602319873\source-tweet\552802098602319873.json,Map shows where gun attack on satirical magazine #CharlieHebdo took place in central Paris
552802099331735552,charliehebdo,real,Quran says: Whoever kills an innocent soul.. it is as if they had killed the entire humanity. #CharlieHebdo #Paris http://t.co/UinZ805MpA,https://pbs.twimg.com/media/B6vyk8FCAAA-qZH.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552802099331735552\source-tweet\552802099331735552.json,Quran says: Whoever kills an innocent soul.. it is as if they had killed the entire humanity. #CharlieHebdo #Paris
552802117908697088,charliehebdo,real,"Showing solidarity with the victims is necessary, but not enough. We must insist to coexist, and reject those who don't. #CharlieHebdo",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552802117908697088\source-tweet\552802117908697088.json,"Showing solidarity with the victims is necessary, but not enough. We must insist to coexist, and reject those who don't. #CharlieHebdo"
552802515969138688,charliehebdo,real,Video has emerged showing the moment gunmen opened fire at #CharlieHebdo's HQ in Paris. http://t.co/ZRSbE9Fc1L http://t.co/tE7KwlhuSN,https://pbs.twimg.com/media/B6vy0SVCQAEbsR4.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552802515969138688\source-tweet\552802515969138688.json,Video has emerged showing the moment gunmen opened fire at #CharlieHebdo's HQ in Paris.
552802531672588288,charliehebdo,real,"Parisian doctor: ""Let's all subscribe to #CharlieHebdo...It'll be in my waiting room until I retire."" via @bourmeau http://t.co/3IjTQCk3o7",https://pbs.twimg.com/media/B6vy-RPCcAEmF6C.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552802531672588288\source-tweet\552802531672588288.json,"Parisian doctor: ""Let's all subscribe to #CharlieHebdo...It'll be in my waiting room until I retire."" via @bourmeau"
552802714816905216,charliehebdo,real,I wish that all news outlets publish #CharlieHebdo 's cartoons/satire tomorrow on their front pages as a tribute to the dead. RIP,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552802714816905216\source-tweet\552802714816905216.json,I wish that all news outlets publish #CharlieHebdo 's cartoons/satire tomorrow on their front pages as a tribute to the dead. RIP
552803413583360001,charliehebdo,real,"Forget truth, today even satire is unacceptable. #CharlieHebdo",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552803413583360001\source-tweet\552803413583360001.json,"Forget truth, today even satire is unacceptable. #CharlieHebdo"
552803431702749184,charliehebdo,real,"I do not agree with what you have to say, but I'll defend to the death your right to say it - Voltaire #CharlieHebdo http://t.co/5fzKhE1LdJ",https://pbs.twimg.com/media/B6vzxxWCAAEvUIp.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552803431702749184\source-tweet\552803431702749184.json,"I do not agree with what you have to say, but I'll defend to the death your right to say it - Voltaire #CharlieHebdo"
552803757864787968,charliehebdo,real,Freedom of speech is a right as much as a cause worth fighting for. Obscurantism is a danger made real today #CharlieHebdo,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552803757864787968\source-tweet\552803757864787968.json,Freedom of speech is a right as much as a cause worth fighting for. Obscurantism is a danger made real today #CharlieHebdo
552803792618799106,charliehebdo,real,"In reporting the story, the Telegraph has pixilated Charlie Hebdo's La Vie De Mahomet: http://t.co/ElhnzUNr0A http://t.co/jdHLcQBtfp",https://pbs.twimg.com/media/B6vz82wCYAAxufZ.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552803792618799106\source-tweet\552803792618799106.json,"In reporting the story, the Telegraph has pixilated Charlie Hebdo's La Vie De Mahomet:"
552804175310901248,charliehebdo,real,Headline from #CharlieHebdo this week: ISIS executes Phorphet Mohamed; police chase terrorists http://t.co/4qqVIjLP8A http://t.co/1zJuiZVLf3,https://pbs.twimg.com/media/B6v0d5tCYAAW28_.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552804175310901248\source-tweet\552804175310901248.json,Headline from #CharlieHebdo this week: ISIS executes Phorphet Mohamed; police chase terrorists
552804198161854464,charliehebdo,real,"Bad bad day for press freedom, freedom of expression and satire. Thoughts with relatives of victims at #CharlieHebdo",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552804198161854464\source-tweet\552804198161854464.json,"Bad bad day for press freedom, freedom of expression and satire. Thoughts with relatives of victims at #CharlieHebdo"
552804301316579330,charliehebdo,real,"I've seen one national newspaper pixelate out the cover of Charlie Hebdo - the self-censorship begins. Terrorists 1, Enlightenment 0",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552804301316579330\source-tweet\552804301316579330.json,"I've seen one national newspaper pixelate out the cover of Charlie Hebdo - the self-censorship begins. Terrorists 1, Enlightenment 0"
552804328319504384,charliehebdo,real,From 2011: France's Charlie Hebdo newspaper has long reveled in the art of provocation http://t.co/etWcBzHpnl,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552804328319504384\source-tweet\552804328319504384.json,From 2011: France's Charlie Hebdo newspaper has long reveled in the art of provocation
552804454773567488,charliehebdo,real,Time to #TakeAStand #IAmCharlieHebdo #CharlieHebdo http://t.co/V9ZUa4VRJy,https://pbs.twimg.com/media/B6vzq7QCAAADpth.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552804454773567488\source-tweet\552804454773567488.json,Time to #TakeAStand #IAmCharlieHebdo #CharlieHebdo
552804491821854720,charliehebdo,real,"I'm no fan of #charliehebdo but this is a sickening, terrifying, unjustifiable attack on journalists. My thoughts &amp; prayers with the victims",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552804491821854720\source-tweet\552804491821854720.json,"I'm no fan of #charliehebdo but this is a sickening, terrifying, unjustifiable attack on journalists. My thoughts &amp; prayers with the victims"
552804592988479488,charliehebdo,real,"Between governrment attacks and terrorist attacks, it's hard to be a journalist these days. #Charlie #hebdo",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552804592988479488\source-tweet\552804592988479488.json,"Between governrment attacks and terrorist attacks, it's hard to be a journalist these days. #Charlie #hebdo"
552804769241526272,charliehebdo,real,Wide and uncompromising condemnations on Arab Twitter of insane attack on #CharlieHebdo - I hope everyone sees this. Don't focus on fools.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552804769241526272\source-tweet\552804769241526272.json,Wide and uncompromising condemnations on Arab Twitter of insane attack on #CharlieHebdo - I hope everyone sees this. Don't focus on fools.
552804784819154944,charliehebdo,real,I support #CharlieHebdo and a free press. Please RT these cartoons to show a united and dignified defiance. http://t.co/Mc2aOwSHYA,https://pbs.twimg.com/media/B6v1AmhCEAEoF4z.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552804784819154944\source-tweet\552804784819154944.json,I support #CharlieHebdo and a free press. Please RT these cartoons to show a united and dignified defiance.
552804810463117312,charliehebdo,real,Condolences to staff at Charlie Hebdo &amp; their loved ones. They stood for free speech &amp; paid with their lives. I stand with #CharlieHebdo,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552804810463117312\source-tweet\552804810463117312.json,Condolences to staff at Charlie Hebdo &amp; their loved ones. They stood for free speech &amp; paid with their lives. I stand with #CharlieHebdo
552804962158514176,charliehebdo,real,Utterly disgusting. @AlJazeera blaming free speech and Berlin protests for attack on #CharlieHebdo,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552804962158514176\source-tweet\552804962158514176.json,Utterly disgusting. @AlJazeera blaming free speech and Berlin protests for attack on #CharlieHebdo
552805050620604418,charliehebdo,real,What we know about the gunmen in the #CharlieHebdo attack: http://t.co/z4xLMmeDl5 (Pic: Gelbard/AFP/Getty) http://t.co/KKtg9fGeba,https://pbs.twimg.com/media/B6v0WIvCMAIZRUZ.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552805050620604418\source-tweet\552805050620604418.json,What we know about the gunmen in the #CharlieHebdo attack: (Pic: Gelbard/AFP/Getty)
552805069956329472,charliehebdo,real,"Sirens on my Paris street. Poor Charlie Hebdo, poor families, poor kids who live here, poor local muslims who will get blame, poor Paris",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552805069956329472\source-tweet\552805069956329472.json,"Sirens on my Paris street. Poor Charlie Hebdo, poor families, poor kids who live here, poor local muslims who will get blame, poor Paris"
552805169206157312,charliehebdo,real,The attack on #CharlieHebdo is cowardly and senseless.. As a Muslim I am outraged by what happened today. Prayers to the families,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552805169206157312\source-tweet\552805169206157312.json,The attack on #CharlieHebdo is cowardly and senseless.. As a Muslim I am outraged by what happened today. Prayers to the families
552805175874686977,charliehebdo,real,Never was it more appropriate to say “F*** ‘em if they can’t take a joke”. Charlie Hebdo an absolute equal opportunity offender of satire.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552805175874686977\source-tweet\552805175874686977.json,Never was it more appropriate to say “F*** ‘em if they can’t take a joke”. Charlie Hebdo an absolute equal opportunity offender of satire.
552805209424941058,charliehebdo,real,Good backgrounder from The New Yorker from 2012: The Charlie Hebdo Affair: Laughing at Blasphemy http://t.co/LDwDceoxFg,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552805209424941058\source-tweet\552805209424941058.json,Good backgrounder from The New Yorker from 2012: The Charlie Hebdo Affair: Laughing at Blasphemy
552805450350362625,charliehebdo,real,"#CharlieHebdo Satire was the father of true political freedom, born in the 18th century; the scourge of bigots and tyrants. Sing its praises",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552805450350362625\source-tweet\552805450350362625.json,"#CharlieHebdo Satire was the father of true political freedom, born in the 18th century; the scourge of bigots and tyrants. Sing its praises"
552805638024077312,charliehebdo,real,"It is speculative, but judging by video &amp; imagery from scene of #CharlieHebdo attack, these gunmen are not amateurs - they look experienced.",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552805638024077312\source-tweet\552805638024077312.json,"It is speculative, but judging by video &amp; imagery from scene of #CharlieHebdo attack, these gunmen are not amateurs - they look experienced."
552805799106732032,charliehebdo,real,"Journalists, admin staff and police officers among those injured in #CharlieHebdo attack http://t.co/cMsu4ASQjl http://t.co/zqkHLJK5b9",https://pbs.twimg.com/media/B6v18f6IMAEq75T.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552805799106732032\source-tweet\552805799106732032.json,"Journalists, admin staff and police officers among those injured in #CharlieHebdo attack"
552805830677258240,charliehebdo,real,RAW VIDEO (WARNING GRAPHIC): Terror Attack on Charlie Hebdo Paris Headquarters: https://t.co/QZo3WBXHfD via @NomaNescio #ParisShooting,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552805830677258240\source-tweet\552805830677258240.json,RAW VIDEO (WARNING GRAPHIC): Terror Attack on Charlie Hebdo Paris Headquarters: via @NomaNescio #ParisShooting
552805853762699264,charliehebdo,real,Killing writers and journalists and cartoonists will not silence them but make their voices louder. #CharlieHebdo,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552805853762699264\source-tweet\552805853762699264.json,Killing writers and journalists and cartoonists will not silence them but make their voices louder. #CharlieHebdo
552805956619628544,charliehebdo,real,Do not share the video of masked gunmen at #CharlieHebdo offices executing a police officer. It is barbaric &amp; his life should be respected.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552805956619628544\source-tweet\552805956619628544.json,Do not share the video of masked gunmen at #CharlieHebdo offices executing a police officer. It is barbaric &amp; his life should be respected.
552805970536333314,charliehebdo,real,Attempts to extend blame for this to all Muslims should be treated with the same disgust as attempts to justify the attacks. #CharlieHebdo,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552805970536333314\source-tweet\552805970536333314.json,Attempts to extend blame for this to all Muslims should be treated with the same disgust as attempts to justify the attacks. #CharlieHebdo
552806056154644480,charliehebdo,real,#Picture IS terrorist scum executes injured police man in #Paris. #CharlieHebdo http://t.co/wov8G7GL0b,https://pbs.twimg.com/media/B6v2LVOCIAAMpZK.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552806056154644480\source-tweet\552806056154644480.json,#Picture IS terrorist scum executes injured police man in #Paris. #CharlieHebdo
552806077755326464,charliehebdo,real,Satirical French magazine #CharlieHebdo attacked by gunmen: latest news report http://t.co/gjTbTOQIMo http://t.co/IIKBOs2Puk,https://pbs.twimg.com/media/B6v2MslCAAAISQN.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552806077755326464\source-tweet\552806077755326464.json,Satirical French magazine #CharlieHebdo attacked by gunmen: latest news report
552806462125506560,charliehebdo,real,#CharlieHebdo: Nothing can justify attack &amp; those who organised &amp; committed these crimes should be brought to justice http://t.co/eoDTplTQll,https://pbs.twimg.com/media/B6v2VZhCAAAchjw.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\charliehebdo\non-rumours\552806462125506560\source-tweet\552806462125506560.json,#CharlieHebdo: Nothing can justify attack &amp; those who organised &amp; committed these crimes should be brought to justice
